timestamp,forklift_id,operator_id,speed_kmph,running_hours,idle_hours,battery_soc,voltage,current,harsh_brake,collision,is_idle,utilization_pct,total_hours,idle_pct,low_battery_flag,battery_stress_index,voltage_deviation,high_current_flag,safety_risk_score,shift_Evening,shift_Night,rolling_avg_soc,rolling_avg_current,failure_risk
2025-11-17,FL_002,OP_004,12.96,2.85,1.92,30.41,51.94,63.71,False,False,False,59.748427672955984,4.77,40.251572327044016,0,29.58085735254871,3.989999999999995,0,0,False,True,67.26200000000001,83.408,0
2025-11-22,FL_002,OP_005,12.52,5.7,1.17,81.32,49.59,123.93,True,True,False,82.96943231441048,6.87,17.030567685589517,0,15.445772618094482,1.6400000000000006,0,7,False,True,66.364,85.85600000000001,1
2025-11-29,FL_002,OP_002,6.13,1.84,3.59,80.18,49.35,136.71,False,True,False,33.88581952117864,5.43,66.11418047882137,0,18.078410728582863,1.3999999999999986,1,5,False,True,72.248,92.49600000000001,1
2025-12-03,FL_002,OP_005,6.38,2.8,3.29,95.48,51.28,102.99,True,True,False,45.97701149425287,6.09,54.02298850574713,0,3.1059167333867066,3.3299999999999983,0,7,False,False,73.646,103.85,1
2025-12-09,FL_002,OP_006,16.83,2.5,2.69,77.47,47.72,137.99,True,False,False,48.16955684007708,5.1899999999999995,51.83044315992292,0,20.74269215372298,0.23000000000000398,1,2,False,False,72.972,113.06599999999999,0
2025-12-20,FL_002,OP_007,10.1,4.69,1.16,25.59,47.22,44.97,True,True,False,80.17094017094017,5.8500000000000005,19.82905982905983,1,22.32597878302642,0.730000000000004,0,7,False,True,72.00800000000001,109.31800000000001,1
2025-12-23,FL_002,OP_005,1.28,1.44,1.45,92.75,48.01,29.63,False,True,False,49.826989619377166,2.8899999999999997,50.173010380622834,0,1.4332632772884975,0.05999999999999517,0,5,True,False,74.29400000000001,90.458,1
2025-12-24,FL_002,OP_008,8.8,1.69,3.01,34.27,51.01,29.06,False,True,False,35.95744680851064,4.699999999999999,64.04255319148936,0,12.744287429943952,3.059999999999995,0,5,True,False,65.112,68.928,1
2025-12-30,FL_002,OP_008,4.84,4.52,0.09,20.09,45.14,56.12,0,True,0,98.0477223427332,4.609999999999999,1.952277657266805,1,29.9209314117961,2.8100000000000023,0,5,True,False,50.034,59.553999999999995,1
2025-12-31,FL_002,OP_003,15.72,2.17,0.38,31.01,48.06,79.02,False,True,False,85.09803921568628,2.55,14.901960784313715,0,36.37303042433947,0.10999999999999943,0,5,True,False,40.742,47.76,1
2026-01-04,FL_002,OP_006,9.27,4.48,2.85,49.7,46.93,35.43,False,False,False,61.118690313779,7.33,38.881309686221,0,11.89037229783827,1.0200000000000031,0,0,True,False,45.56400000000001,45.852,0
2026-01-06,FL_002,OP_003,4.15,3.93,2.0,40.45,47.37,139.65,True,True,False,66.27318718381113,5.93,33.72681281618887,0,55.485438350680546,0.5800000000000054,1,7,False,True,35.104,67.856,1
2026-01-16,FL_002,OP_007,6.25,2.94,1.1,88.26,45.4,44.04,False,True,False,72.77227722772277,4.04,27.227722772277232,0,3.4496236989591655,2.5500000000000043,0,5,True,False,45.902,70.852,1
2026-01-20,FL_002,OP_004,14.75,6.88,0.52,67.84,45.96,113.97,True,True,False,92.97297297297297,7.4,7.027027027027032,0,24.45473178542834,1.990000000000002,0,7,False,True,55.452,82.422,1
2025-01-21,FL_003,OP_003,6.43,3.49,0.29,95.92,47.52,61.6,False,False,False,92.32804232804233,3.7800000000000002,7.671957671957671,0,1.6768614891913525,0.4299999999999997,0,0,False,False,95.92,61.6,1
2025-01-22,FL_003,OP_003,3.78,2.01,3.45,23.69,51.93,105.48,False,False,False,36.81318681318681,5.46,63.18681318681319,1,53.70415532425941,3.979999999999997,0,0,False,True,59.805,83.54,1
2025-01-28,FL_003,OP_005,4.85,3.38,0.3,53.8,48.54,29.76,True,True,False,91.84782608695653,3.6799999999999997,8.15217391304347,0,9.173418734987992,0.5899999999999963,0,7,False,True,57.803333333333335,65.61333333333333,1
2025-02-04,FL_003,OP_005,14.53,0.22,0.34,23.97,49.29,33.44,False,True,False,39.285714285714285,0.56,60.714285714285715,1,16.963191886842807,1.3399999999999963,0,5,False,False,49.345,57.57,1
2025-02-06,FL_003,OP_005,1.47,0.59,3.4,64.02,50.04,43.06,True,False,False,14.786967418546364,3.9899999999999998,85.21303258145363,0,10.336928209234056,2.0899999999999963,0,2,True,False,52.279999999999994,54.668000000000006,0
2025-02-13,FL_003,OP_008,5.98,1.6,1.07,39.3,45.88,112.44,0,False,False,59.925093632958806,2.67,40.074906367041194,0,45.537149719775826,2.0700000000000003,0,0,False,False,40.955999999999996,64.836,1
2025-02-14,FL_003,OP_008,12.17,5.28,0.82,48.49,45.8,71.98,True,True,False,86.55737704918033,6.1000000000000005,13.442622950819668,0,24.737722177742196,2.1500000000000057,0,7,True,False,45.916,58.136,1
2025-02-26,FL_003,OP_008,13.29,2.89,1.56,49.1,46.82,99.17,False,False,False,64.9438202247191,4.45,35.056179775280896,0,33.678629570322926,1.1300000000000026,0,0,False,False,44.976,72.018,0
2025-03-11,FL_003,OP_007,1.42,0.31,1.5,99.67,46.62,134.7,False,True,False,17.12707182320442,1.81,82.87292817679558,0,0.29657726180944605,1.3300000000000054,0,5,False,False,60.116,92.27000000000001,1
2025-03-16,FL_003,OP_004,13.59,1.3,2.91,31.51,45.23,101.2,False,False,False,30.878859857482187,4.21,69.12114014251782,0,46.2449159327462,2.720000000000006,0,0,False,True,53.614,103.898,1
2025-03-22,FL_003,OP_002,4.18,5.9,0.97,75.05,48.34,61.38,True,True,False,85.8806404657933,6.87,14.119359534206694,0,10.217714171337072,0.39000000000000057,0,7,True,False,60.763999999999996,93.686,1
2025-03-26,FL_003,OP_007,13.11,4.77,2.95,75.95,51.28,139.66,True,False,False,61.787564766839374,7.72,38.212435233160626,0,22.410081398452093,3.3299999999999983,1,2,True,False,66.256,107.22200000000001,0
2025-03-27,FL_003,OP_007,2.62,2.81,3.92,77.24,45.22,33.21,True,True,False,41.753343239227334,6.73,58.246656760772666,0,5.043098478783028,2.730000000000004,0,7,False,False,71.88399999999999,94.03,1
2025-03-30,FL_003,OP_004,16.61,7.05,0.31,54.23,47.04,97.96,False,False,False,95.78804347826087,7.359999999999999,4.2119565217391255,0,29.91479316786763,0.9100000000000037,0,0,True,False,62.79600000000001,86.68199999999999,1
2025-04-03,FL_003,OP_002,17.71,4.84,0.45,68.03,50.8,143.52,True,True,False,91.49338374291115,5.29,8.50661625708885,0,30.613386709367497,2.8499999999999943,1,7,False,False,70.1,95.146,1
2025-04-11,FL_003,OP_008,5.58,7.1,0.7,62.31,50.88,120.93,False,False,False,91.02564102564102,7.8,8.974358974358978,0,30.410006004803844,2.9299999999999997,0,0,False,True,67.55199999999999,107.056,1
2025-04-18,FL_003,OP_001,9.37,0.75,1.81,24.89,48.5,100.58,True,True,0,29.296875,2.56,70.703125,1,50.404081932212435,0.5499999999999972,0,7,False,True,57.339999999999996,99.24,1
2025-04-20,FL_003,OP_001,11.8,4.42,2.62,41.58,45.69,73.68,True,False,False,62.78409090909091,7.04,37.21590909090909,0,28.71887910328263,2.260000000000005,0,2,True,False,50.208000000000006,107.33399999999999,0
2025-04-21,FL_003,OP_007,1.42,5.06,2.05,32.21,46.0,21.68,False,True,False,71.16736990154712,7.109999999999999,28.83263009845288,0,9.805759274085935,1.9500000000000028,0,5,False,True,45.804,92.078,1
2025-04-25,FL_003,OP_003,15.78,2.4,0.85,82.41,50.2,12.32,True,False,False,73.84615384615384,3.25,26.15384615384616,0,1.4458820389645053,2.25,0,2,False,False,48.68,65.838,0
2025-04-26,FL_003,OP_005,13.04,1.95,3.04,27.73,49.48,73.81,False,False,False,39.078156312625254,4.99,60.921843687374746,1,35.590130104083265,1.529999999999994,0,0,False,False,41.763999999999996,56.414,0
2025-04-30,FL_003,OP_008,17.96,4.96,1.1,20.68,48.3,142.67,False,True,False,81.84818481848184,6.0600000000000005,18.15181518151816,1,75.50429943955163,0.3499999999999943,1,5,True,False,40.922000000000004,64.832,1
2025-05-09,FL_003,OP_002,15.12,5.43,0.35,66.38,44.64,104.1,False,True,False,93.9446366782007,5.779999999999999,6.055363321799305,0,23.350960768614893,3.3100000000000023,0,5,True,False,45.882,70.91599999999998,1
2025-05-15,FL_003,OP_006,10.5,0.04,2.68,35.06,46.57,30.38,False,False,False,1.4705882352941175,2.72,98.52941176470588,0,13.163045102748866,1.3800000000000026,0,0,False,True,46.452,72.65599999999999,0
2025-05-21,FL_003,OP_005,17.4,0.1,1.76,61.18,44.85,125.4,False,True,False,5.376344086021505,1.86,94.6236559139785,0,32.47950360288231,3.1000000000000014,0,5,False,True,42.206,95.27199999999999,1
2025-05-28,FL_003,OP_005,5.89,4.1,1.83,79.04,48.13,85.71,False,False,False,69.13996627318718,5.93,30.860033726812816,0,11.986132906325057,0.17999999999999972,0,0,True,False,52.468,97.65199999999999,0
2025-05-29,FL_003,OP_005,5.36,1.5,0.55,47.22,50.06,60.39,False,True,False,73.17073170731709,2.05,26.82926829268291,0,21.266240992794238,2.1099999999999994,0,5,True,False,57.775999999999996,81.19599999999998,1
2025-06-03,FL_003,OP_002,9.87,1.38,1.11,21.48,46.87,93.42,True,False,False,55.421686746987945,2.49,44.578313253012055,1,48.94140912730184,1.0800000000000054,0,2,True,False,48.796,79.05999999999997,1
2025-06-08,FL_003,OP_008,16.57,0.39,2.77,80.12,50.52,70.9,True,False,False,12.341772151898734,3.16,87.65822784810126,0,9.40413664264745,2.5700000000000003,0,2,True,False,57.80800000000001,87.16399999999999,0
2025-06-17,FL_003,OP_004,12.22,0.31,2.62,32.44,48.21,108.68,True,True,False,10.580204778156995,2.93,89.419795221843,0,48.98866293034428,0.259999999999998,0,7,False,True,52.06,83.82,1
2025-06-21,FL_003,OP_006,10.85,1.43,1.81,29.69,47.33,22.17,True,True,False,44.1358024691358,3.24,55.8641975308642,1,10.400138110488394,0.6200000000000045,0,7,True,False,42.190000000000005,71.112,1
2025-06-29,FL_003,OP_001,9.8,1.97,3.51,83.95,49.04,86.66,False,False,False,35.948905109489054,5.4799999999999995,64.05109489051094,0,9.280044035228181,1.0899999999999963,0,0,True,False,49.536,76.366,0
2025-07-03,FL_003,OP_002,14.65,1.57,0.48,81.86,51.25,130.77,True,False,False,76.58536585365854,2.05,23.414634146341456,0,15.827113690952766,3.299999999999997,0,2,False,False,61.612,83.83599999999998,0
2025-07-08,FL_003,OP_006,5.68,4.27,0.43,59.97,50.06,135.79,False,True,False,90.85106382978724,4.699999999999999,9.148936170212764,0,36.26683813717641,2.1099999999999994,1,5,False,True,57.58200000000001,96.814,1
2025-07-17,FL_003,OP_002,7.26,3.07,0.49,77.7,45.81,16.03,True,False,False,86.23595505617978,3.5599999999999996,13.764044943820224,0,2.3850346944222043,2.1400000000000006,0,2,True,False,66.634,78.28399999999999,0
2025-07-19,FL_003,OP_007,12.99,3.67,1.64,70.79,49.68,38.27,False,True,False,69.11487758945385,5.31,30.885122410546145,0,7.458411395783292,1.7299999999999969,0,5,True,False,74.85400000000001,81.50399999999999,1
2025-07-27,FL_003,OP_007,7.38,2.57,1.87,77.13,45.15,79.08,False,False,False,57.88288288288289,4.4399999999999995,42.11711711711711,0,12.066717373899122,2.8000000000000043,0,0,True,False,73.49000000000001,79.98799999999999,0
2025-07-30,FL_003,OP_003,7.7,4.11,0.86,62.29,50.77,20.49,True,True,False,82.69617706237425,4.970000000000001,17.303822937625753,0,5.155310248198559,2.8200000000000003,0,7,False,True,69.576,57.931999999999995,1
2025-07-31,FL_003,OP_002,3.89,0.07,1.36,78.2,50.36,67.19,False,False,False,4.895104895104895,1.4300000000000002,95.1048951048951,0,9.77276487856952,2.4099999999999966,0,0,False,True,73.22200000000001,44.21199999999999,0
2025-08-02,FL_003,OP_001,0.3,2.15,1.86,97.31,44.54,29.96,True,True,False,53.61596009975062,4.01,46.38403990024938,0,0.5377128369362152,3.4100000000000037,0,7,False,True,77.144,46.99799999999998,1
2025-08-05,FL_003,OP_004,5.81,2.82,1.18,47.8,48.03,55.89,True,False,False,70.5,4.0,29.5,0,19.465292233787032,0.0799999999999983,0,2,False,False,72.54599999999999,50.521999999999984,0
2025-08-10,FL_003,OP_006,8.28,4.0,2.67,93.76,45.68,53.9,False,True,False,59.97001499250375,6.67,40.02998500749625,0,2.244035228182544,2.270000000000003,0,5,False,False,75.872,45.48599999999999,1
2025-08-12,FL_003,OP_001,10.79,5.37,2.12,23.85,50.71,129.74,False,False,False,71.69559412550068,7.49,28.304405874499324,1,65.91740725914066,2.759999999999998,0,0,False,True,68.184,67.33599999999998,1
2025-08-13,FL_003,OP_008,12.25,3.96,1.02,90.12,48.05,28.19,True,True,False,79.51807228915662,4.98,20.48192771084338,0,1.8582679476914858,0.09999999999999432,0,7,False,False,70.56800000000001,59.53599999999999,1
2025-08-17,FL_003,OP_003,7.94,1.16,1.82,77.83,44.27,44.98,True,False,False,38.92617449664429,2.98,61.07382550335571,0,6.653366693354684,3.6799999999999997,0,2,False,True,66.672,62.54,0
2025-08-23,FL_003,OP_008,3.31,4.58,1.53,77.59,51.61,135.72,False,False,False,74.95908346972176,6.11,25.04091653027824,0,20.29280224179343,3.6599999999999966,1,0,True,False,72.63,78.506,0
2025-09-05,FL_003,OP_007,11.63,1.47,2.49,85.63,45.44,71.7,False,True,False,37.121212121212125,3.96,62.878787878787875,0,6.874359487590075,2.510000000000005,0,5,False,True,71.00399999999999,82.06599999999999,1
2025-09-19,FL_003,OP_002,15.56,7.18,0.1,37.55,51.68,79.84,True,True,False,98.62637362637363,7.279999999999999,1.3736263736263652,0,33.26666666666667,3.729999999999997,0,7,False,False,73.744,72.08599999999998,1
2025-09-24,FL_003,OP_001,3.35,0.8,3.23,91.21,49.95,52.21,False,False,False,19.851116625310173,4.03,80.14888337468983,0,3.0619555644515635,2.0,0,0,True,False,73.962,76.88999999999999,0
2025-09-29,FL_003,OP_004,0.19,1.81,1.0,70.42,49.9,114.79,False,True,0,64.41281138790036,2.81,35.58718861209964,0,22.65471176941553,1.9499999999999957,0,5,False,False,72.47999999999999,90.85199999999999,1
2025-10-12,FL_003,OP_003,12.42,0.13,0.5,92.45,48.01,52.16,True,True,False,20.634920634920636,0.63,79.36507936507937,0,2.62748865759274,0.05999999999999517,0,7,True,False,75.452,74.13999999999999,1
2025-10-13,FL_003,OP_008,11.03,3.4,2.89,49.35,47.56,120.69,True,False,False,54.054054054054056,6.29,45.945945945945944,0,40.785618494795834,0.39000000000000057,0,2,False,True,68.196,83.93799999999999,1
2025-10-17,FL_003,OP_008,2.43,2.94,0.04,74.36,50.56,141.3,True,False,False,98.65771812080537,2.98,1.3422818791946298,0,24.172217774219376,2.6099999999999994,1,2,True,False,75.55799999999999,96.22999999999999,1
2025-10-22,FL_003,OP_003,0.47,6.66,0.79,61.37,51.81,100.76,False,True,False,89.39597315436242,7.45,10.604026845637577,0,25.969834534294105,3.8599999999999994,0,5,True,False,69.59,105.93999999999998,1
2025-10-23,FL_003,OP_001,6.12,1.37,0.58,23.97,46.65,35.72,False,0,False,70.25641025641025,1.9500000000000002,29.74358974358975,1,18.11977315185482,1.3000000000000043,0,0,False,False,60.3,90.12599999999999,0
2025-10-27,FL_003,OP_003,11.3,4.94,2.33,34.71,51.77,70.8,True,True,False,67.95048143053644,7.2700000000000005,32.04951856946356,0,30.841553242594074,3.8200000000000003,0,7,True,False,48.751999999999995,93.85399999999998,1
2025-10-31,FL_003,OP_008,15.71,2.26,3.68,74.92,47.96,132.2,False,False,False,38.04713804713805,5.9399999999999995,61.95286195286195,0,22.121537229783826,0.00999999999999801,0,0,False,False,53.866,96.15599999999998,0
2025-11-14,FL_003,OP_004,12.65,4.52,0.71,71.2,51.6,78.14,True,True,False,86.4244741873805,5.2299999999999995,13.575525812619503,0,15.014891913530823,3.6499999999999986,0,7,True,False,53.234,83.52399999999997,1
2025-11-18,FL_003,OP_004,6.36,5.68,0.61,56.93,46.2,96.35,True,True,False,90.302066772655,6.29,9.697933227345004,0,27.687446623965837,1.75,0,7,True,False,52.346000000000004,82.64199999999998,1
2025-11-20,FL_003,OP_007,0.35,3.62,2.17,95.15,48.94,20.87,True,True,False,62.52158894645942,5.79,37.47841105354058,0,0.6753369362156384,0.9899999999999949,0,7,True,False,66.582,79.672,1
2025-11-24,FL_003,OP_007,5.58,1.77,1.86,29.04,51.37,88.69,True,False,False,48.7603305785124,3.63,51.2396694214876,1,41.98987456631973,3.4199999999999946,0,2,False,False,65.44800000000001,83.24999999999999,1
2025-11-27,FL_003,OP_003,16.11,0.53,1.65,59.7,46.0,24.42,False,False,False,24.311926605504592,2.1799999999999997,75.6880733944954,0,6.56609287429944,1.9500000000000028,0,0,False,True,62.403999999999996,61.69399999999998,0
2025-11-30,FL_003,OP_004,5.97,1.66,0.16,69.18,51.43,131.04,False,True,False,91.20879120879121,1.8199999999999998,8.791208791208788,0,26.94590872698158,3.479999999999997,0,5,False,True,62.0,72.27399999999999,1
2025-12-08,FL_003,OP_002,5.53,1.82,1.56,22.07,47.33,42.97,True,True,False,53.846153846153854,3.38,46.153846153846146,1,22.342221110221512,0.6200000000000045,0,7,False,True,55.028000000000006,61.59799999999998,1
2025-12-09,FL_003,OP_007,15.08,5.74,0.0,52.89,44.63,53.39,True,False,False,100.0,5.74,0.0,0,16.78144448892447,3.3200000000000003,0,2,False,True,46.57600000000001,68.10199999999999,1
2025-12-15,FL_003,OP_002,16.26,0.02,3.09,39.99,49.19,29.54,True,False,False,0.6430868167202574,3.11,99.35691318327974,0,11.827431278356018,1.2399999999999949,0,2,True,False,48.766000000000005,56.27199999999998,0
2025-12-22,FL_003,OP_006,11.38,4.7,0.67,60.79,48.87,91.62,0,False,False,87.52327746741155,5.37,12.476722532588454,0,23.96864291433147,0.9199999999999946,0,0,False,False,48.984,69.71199999999999,0
2025-12-23,FL_003,OP_008,3.21,1.31,2.04,64.87,47.52,12.0,0,False,False,39.1044776119403,3.35,60.8955223880597,0,2.8126501200960763,0.4299999999999997,0,0,False,False,48.122,45.90399999999999,0
2025-12-27,FL_003,OP_008,17.54,0.22,1.61,99.02,46.38,68.82,False,True,False,12.021857923497267,1.83,87.97814207650273,0,0.4499839871897536,1.5700000000000003,0,5,False,False,63.512,51.07399999999999,1
2025-12-28,FL_003,OP_004,12.34,6.73,0.95,50.01,50.04,11.53,False,True,False,87.63020833333334,7.680000000000001,12.369791666666657,0,3.845641179610355,2.0899999999999963,0,5,False,False,62.936,42.70199999999999,1
2026-01-06,FL_003,OP_007,15.47,0.09,0.82,86.93,49.33,142.09,True,True,False,9.89010989010989,0.9099999999999999,90.1098901098901,0,12.39068788364024,1.3799999999999955,1,7,False,True,72.324,65.21199999999999,1
2026-01-16,FL_003,OP_008,2.08,0.28,3.21,42.82,45.17,144.8,False,True,False,8.022922636103152,3.49,91.97707736389685,0,55.241953562850284,2.780000000000001,1,5,False,False,68.73,75.84799999999998,1
2025-02-01,FL_004,OP_007,8.49,4.0,0.91,38.13,46.51,132.57,False,True,False,81.46639511201629,4.91,18.533604887983714,0,54.72448558847078,1.4400000000000048,0,5,False,False,38.13,132.57,1
2025-02-02,FL_004,OP_003,15.33,1.14,1.89,27.94,50.17,103.62,False,True,False,37.62376237623762,3.03,62.37623762376238,1,49.818903122498,2.219999999999999,0,5,False,False,33.035000000000004,118.095,1
2025-02-05,FL_004,OP_005,16.86,2.57,3.14,26.85,51.68,110.49,True,True,False,45.008756567425564,5.71,54.991243432574436,1,53.925430344275426,3.729999999999997,0,7,True,False,30.973333333333333,115.56,1
2025-02-15,FL_004,OP_003,5.73,2.94,2.36,58.19,46.11,48.08,True,False,False,55.471698113207545,5.3,44.528301886792455,0,13.412228449426209,1.8400000000000034,0,2,True,False,37.7775,98.69,0
2025-02-16,FL_004,OP_003,16.67,7.7,0.26,41.46,49.97,134.73,True,True,False,96.73366834170855,7.96,3.266331658291449,0,52.62272618094475,2.019999999999996,0,7,False,True,38.513999999999996,105.898,1
2025-02-21,FL_004,OP_008,16.75,2.88,0.13,73.79,50.7,28.35,False,True,False,95.68106312292359,3.01,4.3189368770764105,0,4.957656124899919,2.75,0,5,False,True,45.646,85.054,1
2025-02-24,FL_004,OP_007,8.26,2.77,1.38,47.02,47.19,32.85,True,True,False,66.74698795180723,4.15,33.25301204819277,0,11.611909527622098,0.7600000000000051,0,7,False,True,49.462,70.9,1
2025-03-02,FL_004,OP_002,12.32,2.36,2.3,40.12,47.28,84.67,False,True,False,50.643776824034326,4.66,49.356223175965674,0,33.82732586068855,0.6700000000000017,0,5,False,True,52.116,65.73599999999999,1
2025-03-12,FL_004,OP_006,13.38,5.25,1.94,74.52,48.24,118.4,True,False,False,73.01808066759389,7.1899999999999995,26.981919332406108,0,20.128315986122235,0.28999999999999915,0,2,False,True,55.38199999999999,79.8,0
2025-03-14,FL_004,OP_008,2.63,4.8,1.97,45.87,45.26,91.76,True,False,False,70.90103397341211,6.77,29.098966026587888,0,33.13963704296771,2.690000000000005,0,2,True,False,56.263999999999996,71.20599999999999,0
2025-03-18,FL_004,OP_006,9.55,6.71,0.82,48.21,47.08,64.64,False,True,False,89.11022576361222,7.53,10.88977423638778,0,22.335906058179877,0.8700000000000045,0,5,False,False,51.148,78.46400000000001,1
2025-03-21,FL_004,OP_004,10.08,0.05,2.28,56.74,51.6,132.41,True,True,False,2.145922746781116,2.3299999999999996,97.85407725321889,0,38.217618094475576,3.6499999999999986,0,7,False,True,53.092,98.376,1
2025-03-22,FL_004,OP_004,16.28,0.25,3.82,90.6,51.64,18.18,False,True,False,6.142506142506142,4.07,93.85749385749386,0,1.140192153722979,3.6899999999999977,0,5,False,True,63.18799999999999,85.078,1
2025-03-23,FL_004,OP_002,13.51,1.5,2.44,39.32,46.67,108.9,True,False,False,38.07106598984772,3.94,61.92893401015228,0,44.08895116092875,1.2800000000000011,0,2,False,False,56.148,83.178,1
2025-03-25,FL_004,OP_003,13.98,3.31,1.39,26.69,50.64,11.06,True,True,False,70.42553191489361,4.7,29.57446808510639,1,5.409718441419804,2.6899999999999977,0,7,False,False,52.312,67.038,1
2025-04-01,FL_004,OP_007,6.81,3.63,0.5,57.51,51.69,78.42,True,True,False,87.89346246973365,4.13,12.106537530266351,0,22.23155724579664,3.739999999999995,0,7,True,False,54.172000000000004,69.794,1
2025-04-07,FL_004,OP_006,7.11,3.37,1.41,91.41,51.11,143.34,False,False,False,70.50209205020921,4.78,29.497907949790786,0,8.215176140912734,3.1599999999999966,1,0,True,False,61.105999999999995,71.98,1
2025-04-12,FL_004,OP_007,7.78,3.72,1.61,78.54,48.87,113.32,False,True,False,69.7936210131332,5.33,30.206378986866795,0,16.225294902588733,0.9199999999999946,0,5,True,False,58.694,91.00800000000001,1
2025-04-13,FL_004,OP_001,9.56,5.65,1.8,71.09,50.57,118.34,True,False,False,75.83892617449665,7.45,24.16107382550335,0,22.826323725647185,2.6199999999999974,0,2,False,True,65.048,92.896,0
2025-04-18,FL_004,OP_004,14.21,4.61,2.86,52.51,44.63,26.02,True,True,False,61.71352074966533,7.470000000000001,38.28647925033467,0,8.244527622097678,3.3200000000000003,0,7,True,False,70.212,95.888,1
2025-04-24,FL_004,OP_007,5.8,4.89,2.61,78.05,45.38,39.01,True,False,False,65.19999999999999,7.5,34.80000000000001,0,5.713033760341607,2.5700000000000003,0,2,False,False,74.32000000000001,88.006,0
2025-04-25,FL_004,OP_003,1.35,7.05,0.85,23.32,49.93,84.96,True,True,False,89.24050632911393,7.8999999999999995,10.759493670886073,1,43.466325060048035,1.9799999999999969,0,7,True,False,60.702,76.33,1
2025-04-30,FL_004,OP_003,16.07,5.74,0.71,30.37,44.34,56.39,False,False,False,88.9922480620155,6.45,11.007751937984494,0,26.197195756605282,3.6099999999999994,0,0,False,True,51.068,64.944,0
2025-05-16,FL_004,OP_008,14.89,0.7,3.06,70.18,46.58,13.53,False,0,False,18.617021276595743,3.76,81.38297872340425,0,2.6919175340272212,1.3700000000000045,0,0,False,True,50.886,43.982,0
2025-05-18,FL_004,OP_008,17.41,4.71,0.32,95.46,50.53,120.28,True,True,False,93.63817097415506,5.03,6.361829025844941,0,3.643389378169207,2.5799999999999983,0,7,False,True,59.476,62.83399999999999,1
2025-05-19,FL_004,OP_004,10.25,1.46,0.5,77.19,48.18,139.47,True,False,False,74.48979591836735,1.96,25.51020408163265,0,21.22571857485989,0.22999999999999687,1,2,True,False,59.303999999999995,82.926,0
2025-05-23,FL_004,OP_003,10.2,3.93,1.68,89.2,45.42,27.11,True,False,False,70.05347593582889,5.61,29.946524064171115,0,1.9534827862289827,2.530000000000001,0,2,False,False,72.47999999999999,71.35600000000001,0
2025-05-26,FL_004,OP_007,15.49,4.57,3.07,26.86,48.8,21.68,True,True,False,59.81675392670157,7.640000000000001,40.18324607329843,1,10.579631705364292,0.8499999999999943,0,7,True,False,71.77799999999999,64.414,1
2025-06-01,FL_004,OP_001,5.12,4.99,2.98,44.77,51.63,64.12,True,False,False,62.60978670012547,7.970000000000001,37.39021329987453,0,23.627886309047238,3.6799999999999997,0,2,False,True,66.696,74.532,0
2025-06-04,FL_004,OP_002,4.66,1.87,2.65,53.81,49.65,128.69,True,True,False,41.37168141592921,4.52,58.62831858407079,0,39.659668401387776,1.6999999999999957,0,7,True,False,58.36600000000001,76.214,1
2025-06-06,FL_004,OP_001,2.81,0.26,0.23,45.31,44.16,131.31,False,True,False,53.06122448979592,0.49,46.93877551020408,0,47.91395716573259,3.7900000000000063,0,5,True,False,51.99000000000001,74.582,1
2025-06-08,FL_004,OP_003,6.95,1.46,2.67,61.03,50.19,62.47,False,False,False,35.351089588377725,4.13,64.64891041162227,0,16.242700160128102,2.239999999999995,0,0,True,False,46.356,81.654,0
2025-06-18,FL_004,OP_003,4.99,4.59,2.53,76.52,46.04,25.55,False,True,False,64.46629213483148,7.119999999999999,35.53370786516852,0,4.002628769682413,1.9100000000000037,0,5,False,True,56.28800000000001,82.428,1
2025-06-24,FL_004,OP_007,5.0,2.02,1.19,41.86,51.51,79.77,False,False,False,62.928348909657316,3.21,37.071651090342684,0,30.943606885508405,3.559999999999995,0,0,False,True,55.706,85.55799999999999,0
2025-06-26,FL_004,OP_005,15.23,0.94,0.43,67.62,46.82,144.31,False,False,False,68.61313868613139,1.3699999999999999,31.386861313868607,0,31.176659994662394,1.1300000000000026,1,0,False,True,58.468,88.682,1
2025-06-28,FL_004,OP_002,14.86,0.55,1.78,27.18,50.55,117.5,False,True,False,23.60515021459228,2.33,76.39484978540773,1,57.088003736322385,2.5999999999999943,0,5,False,False,54.842000000000006,85.92,1
2025-06-30,FL_004,OP_005,0.97,2.74,2.56,67.36,46.61,78.29,False,True,False,51.698113207547166,5.300000000000001,48.301886792452834,0,17.04954363490793,1.3400000000000034,0,5,False,False,56.108000000000004,89.084,1
2025-07-07,FL_004,OP_003,8.25,1.36,2.63,62.7,46.22,15.87,0,True,False,34.08521303258145,3.99,65.91478696741855,0,3.949499599679743,1.730000000000004,0,5,False,True,53.34400000000001,87.148,1
2025-07-12,FL_004,OP_003,2.93,2.69,3.93,47.6,51.87,46.7,True,False,False,40.6344410876133,6.62,59.3655589123867,0,16.326928209234055,3.9199999999999946,0,2,False,False,54.492,80.534,0
2025-07-14,FL_004,OP_007,11.82,7.41,0.16,57.74,46.67,40.69,True,False,False,97.88639365918097,7.57,2.1136063408190324,0,11.472907659460901,1.2800000000000011,0,2,False,False,52.516,59.81,1
2025-07-16,FL_004,OP_004,9.06,6.85,0.13,47.29,51.9,38.74,0,False,False,98.13753581661892,6.9799999999999995,1.8624641833810784,0,13.624135308246599,3.9499999999999957,0,0,False,True,56.538,44.05800000000001,1
